node,scale,throughput,load,collision,lost
6,0.0083,120041.96,315508.61,66.428571,0
7,0.0083,65638.091,315508.61,46.938776,0
8,0.0083,167271.87,315508.61,87.437186,0
9,0.0083,168209.97,315508.61,84.729064,0
0,0.0083,81568.86,315508.61,49.425287,0
1,0.0083,68638.755,315508.61,51.724138,0
2,0.0083,99555.139,315508.61,90,0
3,0.0083,69889.075,315508.61,62.962963,0
4,0.0083,78744.349,315508.61,77.304965,0
5,0.0083,119498,315508.61,92.405063,0
6,0.0083,176947.6,315508.61,78.4,0
7,0.0083,96447.94,315508.61,45.16129,0
8,0.0083,104588.97,315508.61,84.324324,0
9,0.0083,168018.89,315508.61,84.126984,0
0,0.0083,162849.53,315508.61,49.411765,0
1,0.0083,75911.874,315508.61,54.117647,0
2,0.0083,91097.108,315508.61,88.888889,0
3,0.0083,118150.16,315508.61,69.387755,0
4,0.0083,64621.65,315508.61,75.735294,0
5,0.0083,97901.412,315508.61,96,0
6,0.0083,142480.55,315508.61,78.947368,0
7,0.0083,120886.64,315508.61,46.315789,0
8,0.0083,113592.12,315508.61,87.745098,0
9,0.0083,114409.19,315508.61,86.633663,0
0,0.0083,132293.34,315508.61,58,0
1,0.0083,43513.959,315508.61,56.321839,0
2,0.0083,127942.82,315508.61,92.352941,0
3,0.0083,173748.16,315508.61,80.141844,0
4,0.0083,60477.387,315508.61,78.90625,0
5,0.0083,99659.973,315508.61,96.172249,0
6,0.0083,135573.26,315508.61,71.653543,0
7,0.0083,127689.62,315508.61,52.272727,0
8,0.0083,179031.68,315508.61,88.554217,0
9,0.0083,151536.86,315508.61,89.189189,0
0,0.0083,108303.48,315508.61,50.505051,0
1,0.0083,62180.545,315508.61,48.543689,0
2,0.0083,109892,315508.61,85.714286,0
3,0.0083,123078.7,315508.61,71.428571,0
4,0.0083,69468.074,315508.61,61.029412,0
5,0.0083,146255.4,315508.61,95.6,0
6,0.0083,172276.58,315508.61,78.90625,0
7,0.0083,86655.74,315508.61,43.529412,0
8,0.0083,126606.46,315508.61,88.202247,0
9,0.0083,160847,315508.61,86.5,0
0,0.0083,99544.647,315508.61,48.351648,0
1,0.0083,59809.494,315508.61,45.054945,0
2,0.0083,142371.4,315508.61,89.830508,0
3,0.0083,102721.86,315508.61,71.323529,0
4,0.0083,95940.229,315508.61,72.868217,0
5,0.0083,107217.02,315508.61,95.473251,0
6,0.0083,114404.7,315508.61,70.16129,0
7,0.0083,73101.027,315508.61,46.341463,0
8,0.0083,158690.57,315508.61,87.845304,0
9,0.0083,160637.52,315508.61,89.72973,0
0,0.0083,117411.01,315508.61,61.764706,0
1,0.0083,25293.338,315508.61,56.701031,0
2,0.0083,141814.47,315508.61,74,0
3,0.0083,89507.78,315508.61,79.617834,0
4,0.0083,72627.249,315508.61,63.28125,0
5,0.0083,86509.604,315508.61,95.473251,0
6,0.0083,104691.13,315508.61,65.909091,0
7,0.0083,97530.998,315508.61,50,0
8,0.0083,111933.71,315508.61,80.487805,0
9,0.0083,183656.9,315508.61,93.719807,0
0,0.0083,90518.138,315508.61,45.348837,0
1,0.0083,67403.017,315508.61,55.813953,0
2,0.0083,112055.24,315508.61,89.473684,0
3,0.0083,103639.52,315508.61,73.553719,0
4,0.0083,65404.773,315508.61,80.952381,0
5,0.0083,142160.27,315508.61,95.594714,0
6,0.0083,110661.15,315508.61,75.862069,0
7,0.0083,81167.13,315508.61,51.06383,0
8,0.0083,158366.62,315508.61,88.586957,0
9,0.0083,135659.57,315508.61,86.592179,0
0,0.0083,79979.982,315508.61,53.211009,0
1,0.0083,34846.621,315508.61,40.816327,0
2,0.0083,86545.105,315508.61,76.331361,0
3,0.0083,129913.34,315508.61,60.13986,0
4,0.0083,82661.408,315508.61,61.19403,0
5,0.0083,148036.57,315508.61,93.495935,0
6,0.0083,163062.68,315508.61,71.641791,0
7,0.0083,152165.84,315508.61,38.095238,0
8,0.0083,151254.45,315508.61,78.571429,0
9,0.0083,175587.74,315508.61,87.677725,0
0,0.0083,75048.089,315508.61,54.545455,0
1,0.0083,42352.682,315508.61,54.455446,0
2,0.0083,130080.06,315508.61,96.153846,0
3,0.0083,83894.979,315508.61,77.536232,0
4,0.0083,68683.711,315508.61,85.606061,0
5,0.0083,115324.11,315508.61,96.759259,0
6,0.0083,116978.13,315508.61,76.515152,0
7,0.0083,80996.601,315508.61,65.060241,0
8,0.0083,128925.33,315508.61,93.370166,0
9,0.0083,212591.65,315508.61,91.666667,0
0,0.0083,81721.681,315508.61,53.535354,0
1,0.0083,70152.779,315508.61,42.528736,0
2,0.0083,116507.91,315508.61,91.208791,0
3,0.0083,141894.57,315508.61,75.886525,0
4,0.0083,76645.448,315508.61,68.992248,0
5,0.0083,125534.84,315508.61,96.50655,0
6,0.0083,164803.01,315508.61,72.580645,0
7,0.0083,78224.81,315508.61,52.222222,0
8,0.0083,101698.43,315508.61,85.714286,0
9,0.0083,150039.68,315508.61,87.244898,0
0,0.0083,102443.48,315508.61,55.555556,0
1,0.0083,66524.317,315508.61,56.521739,0
2,0.0083,103482.33,315508.61,93.529412,0
3,0.0083,122966.43,315508.61,79.020979,0
4,0.0083,44993.79,315508.61,71.428571,0
5,0.0083,118825.72,315508.61,95.633188,0
6,0.0083,179660.64,315508.61,79.230769,0
7,0.0083,96650.816,315508.61,55.294118,0
8,0.0083,130247.93,315508.61,84.571429,0
9,0.0083,154567.17,315508.61,90.35533,0
0,0.0083,100073.46,315508.61,37.333333,0
1,0.0083,41279.405,315508.61,53.488372,0
2,0.0083,121341.21,315508.61,92.896175,0
3,0.0083,107893.4,315508.61,79.104478,0
4,0.0083,77795.053,315508.61,76.470588,0
5,0.0083,110695.05,315508.61,97.737557,0
6,0.0083,108790.04,315508.61,70.07874,0
7,0.0083,59077.562,315508.61,51.190476,0
8,0.0083,103367.55,315508.61,89.617486,0
9,0.0083,153056.25,315508.61,89.944134,0
0,0.0083,88496.802,315508.61,50,0
1,0.0083,44605.977,315508.61,47.252747,0
2,0.0083,101763.52,315508.61,90.27027,0
3,0.0083,125890.75,315508.61,70.676692,0
4,0.0083,59249.523,315508.61,78.169014,0
5,0.0083,87628.016,315508.61,96.341463,0
6,0.0083,162220.43,315508.61,79.865772,0
7,0.0083,92703.455,315508.61,54.639175,0
8,0.0083,135867.98,315508.61,93.298969,0
9,0.0083,176965.11,315508.61,86.285714,0
0,0.0083,187007.07,315508.61,53.191489,0
1,0.0083,51121.079,315508.61,41.558442,0
2,0.0083,115761.11,315508.61,88.095238,0
3,0.0083,104809.73,315508.61,70.992366,0
4,0.0083,45512.108,315508.61,68.907563,0
5,0.0083,54184.41,315508.61,96.774194,0
6,0.0083,116487.89,315508.61,78.676471,0
7,0.0083,121901.14,315508.61,57.471264,0
8,0.0083,125109.33,315508.61,90.27027,0
9,0.0083,162777.14,315508.61,82.5,0
0,0.0083,116626.36,315508.61,42.682927,0
1,0.0083,41243.34,315508.61,37.804878,0
2,0.0083,126229.09,315508.61,89.784946,0
3,0.0083,119249.93,315508.61,69.924812,0
4,0.0083,84008.873,315508.61,80,0
5,0.0083,124350.16,315508.61,96.202532,0
6,0.0083,122457.45,315508.61,80.740741,0
7,0.0083,79688.253,315508.61,36.046512,0
8,0.0083,158460.56,315508.61,90.526316,0
9,0.0083,120153.87,315508.61,89.361702,0
0,0.0083,80923.008,315508.61,53.846154,0
1,0.0083,54866.13,315508.61,63.75,0
2,0.0083,100682.41,315508.61,90.322581,0
3,0.0083,95639.961,315508.61,77.868852,0
4,0.0083,109009.97,315508.61,79.562044,0
5,0.0083,75770.718,315508.61,95.754717,0
6,0.0083,114930.32,315508.61,76.119403,0
7,0.0083,90047.106,315508.61,52.475248,0
8,0.0083,169772.57,315508.61,90.229885,0
9,0.0083,123079.51,315508.61,92.696629,0
0,0.0083,121582.66,315508.61,52.57732,0
1,0.0083,27792.217,315508.61,52.040816,0
2,0.0083,112398.82,315508.61,83.647799,0
3,0.0083,125722.17,315508.61,80,0
4,0.0083,77721.789,315508.61,68.656716,0
5,0.0083,110000.61,315508.61,95.670996,0
6,0.0083,102085.07,315508.61,65.217391,0
7,0.0083,159349.05,315508.61,35.443038,0
8,0.0083,171516.65,315508.61,82.208589,0
9,0.0083,180532.71,315508.61,88.944724,0
0,0.0083,76101.872,315508.61,46.153846,0
1,0.0083,89274.586,315508.61,48.75,0
2,0.0083,97588.403,315508.61,88.888889,0
3,0.0083,137869.53,315508.61,69.827586,0
4,0.0083,63396.749,315508.61,67.96875,0
5,0.0083,113523.91,315508.61,96.475771,0
6,0.0083,118247.17,315508.61,72.340426,0
7,0.0083,119689.06,315508.61,58.823529,0
8,0.0083,149119,315508.61,88.265306,0
9,0.0083,111984.02,315508.61,80.232558,0
0,0.0083,135289.41,315508.61,57.831325,0
1,0.0083,45316.734,315508.61,54.545455,0
2,0.0083,122537.03,315508.61,84.117647,0
3,0.0083,106048.22,315508.61,78.10219,0
4,0.0083,110492.18,315508.61,78.358209,0
5,0.0083,112220.1,315508.61,97.07113,0
6,0.0083,120290.73,315508.61,64.748201,0
7,0.0083,170610.65,315508.61,50.649351,0
8,0.0083,142443.29,315508.61,86.516854,0
9,0.0083,141979.85,315508.61,90.452261,0
0,0.0083,77554.726,315508.61,57.831325,0
1,0.0083,42955.638,315508.61,46.753247,0
2,0.0083,100549.41,315508.61,89.74359,0
3,0.0083,137348.02,315508.61,75.409836,0
4,0.0083,82235.054,315508.61,72.357724,0
5,0.0083,93243.008,315508.61,98.660714,0
6,0.0083,118296.71,315508.61,76.515152,0
7,0.0083,88847.813,315508.61,51.388889,0
8,0.0083,116848.87,315508.61,91.32948,0
9,0.0083,151063.48,315508.61,90.419162,0
0,0.0083,91430.715,315508.61,32.142857,0
1,0.0083,63175.082,315508.61,39.08046,0
2,0.0083,107464.95,315508.61,86.868687,0
3,0.0083,128036.32,315508.61,60.629921,0
4,0.0083,66837.486,315508.61,64.137931,0
5,0.0083,107278.46,315508.61,92.975207,0
6,0.0083,154804,315508.61,72.847682,0
7,0.0083,83963.301,315508.61,36.734694,0
8,0.0083,146496.12,315508.61,89.52381,0
9,0.0083,165895.11,315508.61,83.146067,0
0,0.0083,70467.029,315508.61,64.444444,0
1,0.0083,68481.25,315508.61,62.5,0
2,0.0083,133926.22,315508.61,91.194969,0
3,0.0083,95074.353,315508.61,82.835821,0
4,0.0083,57085.2,315508.61,73.94958,0
5,0.0083,82556.603,315508.61,99.118943,0
6,0.0083,153837.85,315508.61,76.190476,0
7,0.0083,43743.429,315508.61,46.153846,0
8,0.0083,134009.71,315508.61,89.473684,0
9,0.0083,180300.01,315508.61,94.413408,0
0,0.0083,122328.43,315508.61,44.155844,0
1,0.0083,63530.882,315508.61,47.619048,0
2,0.0083,120283.49,315508.61,93.75,0
3,0.0083,110699.94,315508.61,73.880597,0
4,0.0083,70783.103,315508.61,78.169014,0
5,0.0083,134713.85,315508.61,91.428571,0
6,0.0083,149486.77,315508.61,72.463768,0
7,0.0083,105357.22,315508.61,54.368932,0
8,0.0083,164886.79,315508.61,91.351351,0
9,0.0083,147309.82,315508.61,89.820359,0
0,0.0083,96233.918,315508.61,40.697674,0
1,0.0083,51993.762,315508.61,40,0
2,0.0083,96017.57,315508.61,89.204545,0
3,0.0083,115992.77,315508.61,73.529412,0
4,0.0083,39725.41,315508.61,83.571429,0
5,0.0083,132014.5,315508.61,95.045045,0
6,0.0083,152629.89,315508.61,84.827586,0
7,0.0083,75616.16,315508.61,47.727273,0
8,0.0083,127783.29,315508.61,91.666667,0
9,0.0083,188790.71,315508.61,86.740331,0
0,0.0083,136248.57,315508.61,53.191489,0
1,0.0083,55132.042,315508.61,43.75,0
2,0.0083,135743.34,315508.61,86.263736,0
3,0.0083,118630.91,315508.61,76.056338,0
4,0.0083,62125.72,315508.61,69.230769,0
5,0.0083,121740.24,315508.61,94.247788,0
6,0.0083,131344,315508.61,71.631206,0
7,0.0083,100754.02,315508.61,41.573034,0
8,0.0083,142169.29,315508.61,85.789474,0
9,0.0083,183459.2,315508.61,89.56044,0
0,0.0083,116439.1,315508.61,46.666667,0
1,0.0083,100206.15,315508.61,44.444444,0
2,0.0083,94334.105,315508.61,88.679245,0
3,0.0083,88976.335,315508.61,64.393939,0
4,0.0083,57668.481,315508.61,65.6,0
5,0.0083,75062.555,315508.61,95.338983,0
6,0.0083,115641.45,315508.61,82.517483,0
7,0.0083,106808.91,315508.61,47.674419,0
8,0.0083,152219.99,315508.61,89.005236,0
9,0.0083,195722.14,315508.61,90.17341,0
0,0.0083,126288.28,315508.61,45.054945,0
1,0.0083,62193.341,315508.61,43.75,0
2,0.0083,112094.73,315508.61,87.640449,0
3,0.0083,114201.12,315508.61,74.482759,0
4,0.0083,71773.639,315508.61,69.343066,0
5,0.0083,111976.15,315508.61,93.39207,0
6,0.0083,148327.67,315508.61,68.493151,0
7,0.0083,94599.296,315508.61,43.75,0
8,0.0083,137763.98,315508.61,83.076923,0
9,0.0083,181347.09,315508.61,86.187845,0
0,0.0083,81544.756,315508.61,42.857143,0
1,0.0083,55224.25,315508.61,54.347826,0
2,0.0083,133127.95,315508.61,90.853659,0
3,0.0083,124274.94,315508.61,75.93985,0
4,0.0083,108808.6,315508.61,75.18797,0
5,0.0083,119350.97,315508.61,97.5,0
6,0.0083,113035.65,315508.61,83.703704,0
7,0.0083,78880.734,315508.61,47.5,0
8,0.0083,100917.19,315508.61,91.397849,0
9,0.0083,166377.31,315508.61,89.944134,0
0,0.0083,70829.685,315508.61,63.513514,0
1,0.0083,69467.378,315508.61,54.666667,0
2,0.0083,117011.2,315508.61,92.397661,0
3,0.0083,99198.497,315508.61,70.37037,0
4,0.0083,39537.046,315508.61,76.119403,0
5,0.0083,118701.15,315508.61,95.260664,0
6,0.0083,115345.41,315508.61,82.142857,0
7,0.0083,62827.756,315508.61,55.172414,0
8,0.0083,141788.17,315508.61,91.111111,0
9,0.0083,143382.86,315508.61,85.97561,0
0,0.0083,108454.75,315508.61,52.688172,0
1,0.0083,69184.709,315508.61,47.619048,0
2,0.0083,82674.695,315508.61,91.32948,0
3,0.0083,126408.62,315508.61,66.929134,0
4,0.0083,46698.356,315508.61,78.04878,0
5,0.0083,108077.34,315508.61,90.196078,0
6,0.0083,198522.9,315508.61,80.30303,0
7,0.0083,141803.38,315508.61,53.684211,0
8,0.0083,119247.8,315508.61,87.931034,0
9,0.0083,172511.25,315508.61,83.516484,0
0,0.0083,150716.48,315508.61,41.37931,0
1,0.0083,67138.187,315508.61,36.585366,0
2,0.0083,87414.051,315508.61,84.946237,0
3,0.0083,102010.2,315508.61,62.5,0
4,0.0083,108872.98,315508.61,73.529412,0
5,0.0083,86527.457,315508.61,95.121951,0
6,0.0083,89537.596,315508.61,71.631206,0
7,0.0083,109824.98,315508.61,44.94382,0
8,0.0083,186401.66,315508.61,91.145833,0
9,0.0083,168471.91,315508.61,81.521739,0
0,0.0083,79714.094,315508.61,59.782609,0
1,0.0083,36475.446,315508.61,54.022989,0
2,0.0083,81675.574,315508.61,91.27907,0
3,0.0083,83032.794,315508.61,82.575758,0
4,0.0083,81225.638,315508.61,79.389313,0
5,0.0083,146031.62,315508.61,95.945946,0
6,0.0083,131512.46,315508.61,72.357724,0
7,0.0083,107919.04,315508.61,43.209877,0
8,0.0083,139385.85,315508.61,82.840237,0
9,0.0083,145389.08,315508.61,92.896175,0
0,0.0083,86808.081,315508.61,43.181818,0
1,0.0083,65264.745,315508.61,46.315789,0
2,0.0083,67332.285,315508.61,84.574468,0
3,0.0083,138498.03,315508.61,80.689655,0
4,0.0083,70746.322,315508.61,75.862069,0
5,0.0083,124458.65,315508.61,94.859813,0
6,0.0083,105409.11,315508.61,69.230769,0
7,0.0083,108160.07,315508.61,50.515464,0
8,0.0083,196163.84,315508.61,84.302326,0
9,0.0083,154429.84,315508.61,89.108911,0
0,0.0083,110473.47,315508.61,64.130435,0
1,0.0083,31849.872,315508.61,49.411765,0
2,0.0083,117409.56,315508.61,89.171975,0
3,0.0083,95420.914,315508.61,81.021898,0
4,0.0083,62780.977,315508.61,83.458647,0
5,0.0083,87747.433,315508.61,97.391304,0
6,0.0083,107699.31,315508.61,85.034014,0
7,0.0083,93682.291,315508.61,48.684211,0
8,0.0083,170014.53,315508.61,89.534884,0
9,0.0083,154357.84,315508.61,94.594595,0
0,0.0083,182458.57,315508.61,45.348837,0
1,0.0083,71127.248,315508.61,50.666667,0
2,0.0083,96084.278,315508.61,85.561497,0
3,0.0083,117685.8,315508.61,68,0
4,0.0083,83494.411,315508.61,70.4,0
5,0.0083,116013.2,315508.61,96.218487,0
6,0.0083,117008.31,315508.61,70.37037,0
7,0.0083,96090.261,315508.61,51.06383,0
8,0.0083,121556.22,315508.61,86.432161,0
9,0.0083,156330.08,315508.61,83.333333,0
0,0.0083,85029.185,315508.61,45.783133,0
1,0.0083,74054.275,315508.61,51.25,0
2,0.0083,81175.54,315508.61,85.207101,0
3,0.0083,130311.25,315508.61,73.880597,0
4,0.0083,75535.643,315508.61,80.327869,0
5,0.0083,113378.16,315508.61,92.018779,0
6,0.0083,95040.072,315508.61,75,0
7,0.0083,149676.33,315508.61,48.809524,0
8,0.0083,149851.04,315508.61,89.130435,0
9,0.0083,124587.86,315508.61,87.362637,0
0,0.0083,44739.115,315508.61,67.46988,0
1,0.0083,38054.405,315508.61,54.43038,0
2,0.0083,137411.24,315508.61,92.753623,0
3,0.0083,125794.08,315508.61,83.606557,0
4,0.0083,35842.766,315508.61,80.645161,0
5,0.0083,117472.28,315508.61,97.98995,0
6,0.0083,114666.96,315508.61,82.307692,0
7,0.0083,54841.179,315508.61,51.351351,0
8,0.0083,112169.61,315508.61,88.07947,0
9,0.0083,145532.6,315508.61,92.307692,0
0,0.0083,98979.37,315508.61,48.235294,0
1,0.0083,29756.526,315508.61,47.058824,0
2,0.0083,90413.091,315508.61,81.521739,0
3,0.0083,130533.87,315508.61,73.643411,0
4,0.0083,89309.2,315508.61,68.181818,0
5,0.0083,109070.41,315508.61,94.092827,0
6,0.0083,103131.87,315508.61,72.727273,0
7,0.0083,127349.76,315508.61,47.727273,0
8,0.0083,173192.84,315508.61,89.528796,0
9,0.0083,130851.6,315508.61,89.528796,0
0,0.0083,76451.889,315508.61,54.022989,0
1,0.0083,24383.975,315508.61,51.456311,0
2,0.0083,84724.091,315508.61,89.72973,0
3,0.0083,125251.86,315508.61,65.306122,0
4,0.0083,65288.189,315508.61,78.26087,0
5,0.0083,173602.08,315508.61,94.036697,0
6,0.0083,133351.39,315508.61,74.074074,0
7,0.0083,146361.98,315508.61,44.94382,0
8,0.0083,161128.07,315508.61,87.570621,0
9,0.0083,170760.11,315508.61,83.060109,0
0,0.0083,108373.75,315508.61,57,0
1,0.0083,49179.059,315508.61,65.625,0
2,0.0083,95144.701,315508.61,84.868421,0
3,0.0083,145030.29,315508.61,83.870968,0
4,0.0083,64949.867,315508.61,68.965517,0
5,0.0083,95983.815,315508.61,96.412556,0
6,0.0083,118651.72,315508.61,66.972477,0
7,0.0083,110696.12,315508.61,21.212121,0
8,0.0083,119782.09,315508.61,82.894737,0
9,0.0083,163115.7,315508.61,94.923858,0
0,0.0083,109797.09,315508.61,45.045045,0
1,0.0083,68559.779,315508.61,37.254902,0
2,0.0083,137832.52,315508.61,79.411765,0
3,0.0083,106197.19,315508.61,66.25,0
4,0.0083,80872.418,315508.61,66.911765,0
5,0.0083,126883.47,315508.61,94.318182,0
6,0.0083,116158.96,315508.61,68.794326,0
7,0.0083,70741.473,315508.61,36.904762,0
8,0.0083,170182.67,315508.61,80.319149,0
9,0.0083,195377.6,315508.61,88.669951,0
0,0.0083,93065.628,315508.61,57.142857,0
1,0.0083,19457.959,315508.61,43.010753,0
2,0.0083,127020.41,315508.61,86.931818,0
3,0.0083,126362.16,315508.61,75.539568,0
4,0.0083,102226.12,315508.61,70.454545,0
5,0.0083,107952.13,315508.61,95.669291,0
6,0.0083,89526.149,315508.61,75.968992,0
7,0.0083,89256.034,315508.61,44.444444,0
8,0.0083,101479.34,315508.61,88.108108,0
9,0.0083,200321.73,315508.61,87.765957,0
0,0.0083,96506.954,315508.61,39.175258,0
1,0.0083,79028.079,315508.61,45.348837,0
2,0.0083,106043.04,315508.61,84.831461,0
3,0.0083,138366.89,315508.61,68.70229,0
4,0.0083,60421.166,315508.61,64.383562,0
5,0.0083,93054.002,315508.61,93.469388,0
6,0.0083,123564.29,315508.61,75.308642,0
7,0.0083,103890.36,315508.61,41.573034,0
8,0.0083,139621.09,315508.61,87.804878,0
9,0.0083,166448.5,315508.61,78.865979,0
0,0.0083,75395.112,315508.61,47.191011,0
1,0.0083,72636.583,315508.61,58.064516,0
2,0.0083,129866.16,315508.61,88.125,0
3,0.0083,93103.752,315508.61,76.551724,0
4,0.0083,43951.523,315508.61,71.223022,0
5,0.0083,121949.62,315508.61,95.412844,0
6,0.0083,105958.75,315508.61,79.194631,0
7,0.0083,165507.22,315508.61,48.780488,0
8,0.0083,145981.95,315508.61,90.229885,0
9,0.0083,154546.58,315508.61,89.893617,0
0,0.0083,133055.59,315508.61,43.589744,0
1,0.0083,53197.909,315508.61,38.297872,0
2,0.0083,103709.06,315508.61,82.323232,0
3,0.0083,89096.954,315508.61,65.771812,0
4,0.0083,100037.12,315508.61,70.212766,0
5,0.0083,143952.62,315508.61,92.672414,0
6,0.0083,125619.08,315508.61,72.108844,0
7,0.0083,114605.42,315508.61,46.590909,0
8,0.0083,110293.82,315508.61,85.714286,0
9,0.0083,147572.05,315508.61,83.084577,0
0,0.0083,92320.187,315508.61,50.526316,0
1,0.0083,50574.75,315508.61,64.285714,0
2,0.0083,130752.53,315508.61,87.046632,0
3,0.0083,132116.91,315508.61,72.592593,0
4,0.0083,101172.9,315508.61,80.769231,0
5,0.0083,131875.22,315508.61,92.307692,0
6,0.0083,108014.05,315508.61,64.028777,0
7,0.0083,63311.381,315508.61,30.588235,0
8,0.0083,184422.58,315508.61,84.699454,0
9,0.0083,160234.09,315508.61,81.21547,0
0,0.0083,91104.436,315508.61,72.043011,0
1,0.0083,29362.808,315508.61,41.37931,0
2,0.0083,66144.03,315508.61,91.860465,0
3,0.0083,109962.45,315508.61,83.448276,0
4,0.0083,56175.628,315508.61,79.72028,0
5,0.0083,121484.05,315508.61,92.344498,0
6,0.0083,115576.33,315508.61,71.631206,0
7,0.0083,99523.969,315508.61,41.176471,0
8,0.0083,198739.89,315508.61,84.52381,0
9,0.0083,148048.05,315508.61,92.063492,0
0,0.0083,148704.68,315508.61,51.648352,0
1,0.0083,26551.716,315508.61,51.724138,0
2,0.0083,128782.19,315508.61,87.222222,0
3,0.0083,93039.199,315508.61,73.134328,0
4,0.0083,57631.138,315508.61,75,0
5,0.0083,93999.019,315508.61,92.410714,0
6,0.0083,136578.7,315508.61,71.317829,0
7,0.0083,113862.7,315508.61,42.528736,0
8,0.0083,185825.64,315508.61,89.673913,0
9,0.0083,135190.84,315508.61,88.108108,0
0,0.0083,87361.981,315508.61,43.956044,0
1,0.0083,36931.959,315508.61,39.02439,0
2,0.0083,108115.67,315508.61,84.699454,0
3,0.0083,156762.95,315508.61,68.888889,0
4,0.0083,56086.145,315508.61,65.942029,0
5,0.0083,133417.4,315508.61,93.617021,0
6,0.0083,112211.73,315508.61,76.712329,0
7,0.0083,143263.22,315508.61,52.808989,0
8,0.0083,145515.32,315508.61,91.534392,0
9,0.0083,91828.988,315508.61,90.862944,0
0,0.0083,127026.08,315508.61,45.945946,0
1,0.0083,54485.164,315508.61,45.333333,0
2,0.0083,117761.83,315508.61,89.090909,0
3,0.0083,86125.943,315508.61,75.609756,0
4,0.0083,82803.925,315508.61,74.166667,0
5,0.0083,137483.05,315508.61,96.929825,0
6,0.0083,116384.4,315508.61,76.153846,0
7,0.0083,104053.26,315508.61,44.776119,0
8,0.0083,120427.28,315508.61,92.972973,0
9,0.0083,178853.75,315508.61,94.797688,0
0,0.0083,77093.922,315508.61,42.465753,0
1,0.0083,83829.842,315508.61,47.826087,0
2,0.0083,91720.656,315508.61,84.864865,0
3,0.0083,98713.699,315508.61,73.287671,0
4,0.0083,100989.65,315508.61,74.045802,0
5,0.0083,118896.56,315508.61,93.925234,0
6,0.0083,110569.5,315508.61,72.180451,0
7,0.0083,138221.39,315508.61,48.837209,0
8,0.0083,162717.15,315508.61,87.912088,0
9,0.0083,128611.05,315508.61,85.326087,0
0,0.0083,116546.42,315508.61,42.696629,0
1,0.0083,50032.396,315508.61,40.789474,0
2,0.0083,98400.143,315508.61,90.229885,0
3,0.0083,123463.43,315508.61,68.253968,0
4,0.0083,79067.069,315508.61,73.076923,0
5,0.0083,129144.12,315508.61,96.982759,0
6,0.0083,139210.14,315508.61,75.555556,0
7,0.0083,121907.03,315508.61,58.62069,0
8,0.0083,100801.7,315508.61,86.021505,0
9,0.0083,130582.41,315508.61,83.333333,0
0,0.0083,106497.62,315508.61,54.320988,0
1,0.0083,73516.988,315508.61,58.888889,0
2,0.0083,111740.69,315508.61,90.055249,0
3,0.0083,105369.64,315508.61,75.757576,0
